File Name,Latitude,Longitude
20241202_130357(0).jpg,-17.860373686111114,36.895735719444446
20241202_130357.jpg,-17.86030244166667,36.89571828611111
20241202_130359(0).jpg,-17.860373686111114,36.895735719444446
20241202_130359.jpg,-17.860373686111114,36.895735719444446
