File Name,Latitude,Longitude
20241120_104312.jpg,-17.8803111,36.8915996
20241120_104313(0).jpg,-17.8803111,36.8915996
20241120_104313.jpg,-17.8803111,36.8915996
20241120_104314.jpg,-17.8803111,36.8915996
